Sex,Nationality,Country_of_residence,Work_regions,Periods,Werknemers_1,Sex_%,,,
Male,German,Germany,The Gooi and Vechtstreek ,2011,30,0.75,,,
Male,German,Germany,The Gooi and Vechtstreek ,2012,30,0.75,,,
Male,German,Germany,The Gooi and Vechtstreek ,2013,30,0.75,,,
Male,German,Germany,The Gooi and Vechtstreek ,2014,40,0.8,,,
Male,German,Germany,The Gooi and Vechtstreek ,2015,40,0.8,,,
Male,German,Germany,The Gooi and Vechtstreek ,2016,30,0.75,,,
Male,German,Germany,The Gooi and Vechtstreek ,2017,30,0.75,,,
Male,German,Germany,The Gooi and Vechtstreek ,2018,30,0.75,,,
Male,German,Germany,The Hague agglomeration,2010,70,0.778,,,
Male,German,Germany,The Hague agglomeration,2011,80,0.727,,,
Male,German,Germany,The Hague agglomeration,2012,90,0.75,,,
Male,German,Germany,The Hague agglomeration,2013,110,0.786,,,
Male,German,Germany,The Hague agglomeration,2014,150,0.75,,,
Male,German,Germany,The Hague agglomeration,2015,140,0.778,,,
Male,German,Germany,The Hague agglomeration,2016,140,0.7,,,
Male,German,Germany,The Hague agglomeration,2017,110,0.733,,,
Male,German,Germany,The Hague agglomeration,2018,100,0.714,,,
Male,German,Germany,Delft and Westland,2010,30,0.75,,,
Male,German,Germany,Delft and Westland,2011,30,0.75,,,
Male,German,Germany,Delft and Westland,2012,40,1,,,
Male,German,Germany,Delft and Westland,2013,50,0.833,,,
Male,German,Germany,Delft and Westland,2014,50,0.833,,,
Male,German,Germany,Delft and Westland,2015,50,0.833,,,
Male,German,Germany,Delft and Westland,2016,50,0.833,,,
Male,German,Germany,Delft and Westland,2017,50,0.833,,,
Male,German,Germany,Delft and Westland,2018,60,0.857,,,
Male,German,Germany,Leiden and Bollenstreek agglomeration,2010,20,1,,,
Male,German,Germany,Leiden and Bollenstreek agglomeration,2011,20,0.667,,,
Male,German,Germany,Leiden and Bollenstreek agglomeration,2012,20,1,,,
Male,German,Germany,Leiden and Bollenstreek agglomeration,2013,30,0.75,,,
Male,German,Germany,Leiden and Bollenstreek agglomeration,2014,40,0.8,,,
Male,German,Germany,Leiden and Bollenstreek agglomeration,2015,30,0.75,,,
Male,German,Germany,Leiden and Bollenstreek agglomeration,2016,40,0.8,,,
Male,German,Germany,Leiden and Bollenstreek agglomeration,2017,40,0.8,,,
Male,German,Germany,Leiden and Bollenstreek agglomeration,2018,40,0.667,,,
Male,German,Germany,East-South Holland ,2010,60,0.75,,,
Male,German,Germany,East-South Holland ,2011,70,0.778,,,
Male,German,Germany,East-South Holland ,2012,70,0.778,,,
Male,German,Germany,East-South Holland ,2013,80,0.8,,,
Male,German,Germany,East-South Holland ,2014,90,0.75,,,
Male,German,Germany,East-South Holland ,2015,90,0.692,,,
Male,German,Germany,East-South Holland ,2016,90,0.75,,,
Male,German,Germany,East-South Holland ,2017,90,0.75,,,
Male,German,Germany,East-South Holland ,2018,130,0.813,,,
Male,German,Germany,Greater Rhinemond ,2010,440,0.917,,,
Male,German,Germany,Greater Rhinemond ,2011,480,0.906,,,
Male,German,Germany,Greater Rhinemond ,2012,530,0.898,,,
Male,German,Germany,Greater Rhinemond ,2013,600,0.909,,,
Male,German,Germany,Greater Rhinemond ,2014,680,0.895,,,
Male,German,Germany,Greater Rhinemond ,2015,620,0.899,,,
Male,German,Germany,Greater Rhinemond ,2016,580,0.879,,,
Male,German,Germany,Greater Rhinemond ,2017,530,0.869,,,
Male,German,Germany,Greater Rhinemond ,2018,520,0.867,,,
Male,German,Germany,South East Holland ,2010,130,0.929,,,
Male,German,Germany,South East Holland ,2011,130,0.929,,,
Male,German,Germany,South East Holland ,2012,130,0.929,,,
Male,German,Germany,South East Holland ,2013,150,0.938,,,
Male,German,Germany,South East Holland ,2014,160,0.941,,,
Male,German,Germany,South East Holland ,2015,140,0.933,,,
Male,German,Germany,South East Holland ,2016,150,0.938,,,
Male,German,Germany,South East Holland ,2017,130,0.929,,,
Male,German,Germany,South East Holland ,2018,90,0.9,,,
Male,German,Germany,Zeeuwsch-Vlaanderen ,2010,30,1,,,
Male,German,Germany,Zeeuwsch-Vlaanderen ,2011,30,1,,,
Male,German,Germany,Zeeuwsch-Vlaanderen ,2012,30,1,,,
Male,German,Germany,Zeeuwsch-Vlaanderen ,2013,30,1,,,
Male,German,Germany,Zeeuwsch-Vlaanderen ,2014,30,0.75,,,
Male,German,Germany,Zeeuwsch-Vlaanderen ,2015,50,0.833,,,
Male,German,Germany,Zeeuwsch-Vlaanderen ,2016,40,0.8,,,
Male,German,Germany,Zeeuwsch-Vlaanderen ,2017,30,0.75,,,
Male,German,Germany,Zeeuwsch-Vlaanderen ,2018,30,1,,,
Male,German,Germany,Other Zeeland ,2010,20,0.667,,,
Male,German,Germany,Other Zeeland ,2011,20,0.667,,,
Male,German,Germany,Other Zeeland ,2012,10,0.5,,,
Male,German,Germany,Other Zeeland ,2013,20,0.667,,,
Male,German,Germany,Other Zeeland ,2014,20,0.667,,,
Male,German,Germany,Other Zeeland ,2015,20,0.667,,,
Male,German,Germany,Other Zeeland ,2016,20,0.667,,,
Male,German,Germany,Other Zeeland ,2017,20,0.667,,,
Male,German,Germany,Other Zeeland ,2018,20,0.667,,,
Male,German,Germany,West-North Brabant ,2010,140,0.875,,,
Male,German,Germany,West-North Brabant ,2011,160,0.842,,,
Male,German,Germany,West-North Brabant ,2012,160,0.842,,,
Male,German,Germany,West-North Brabant ,2013,170,0.85,,,
Male,German,Germany,West-North Brabant ,2014,200,0.833,,,
Male,German,Germany,West-North Brabant ,2015,200,0.833,,,
Male,German,Germany,West-North Brabant ,2016,190,0.826,,,
Male,German,Germany,West-North Brabant ,2017,200,0.833,,,
Male,German,Germany,West-North Brabant ,2018,220,0.88,,,
Male,German,Germany,Central North Brabant,2010,70,0.875,,,
Male,German,Germany,Central North Brabant,2011,80,0.889,,,
Male,German,Germany,Central North Brabant,2012,80,0.8,,,
Male,German,Germany,Central North Brabant,2013,90,0.75,,,
Male,German,Germany,Central North Brabant,2014,120,0.75,,,
Male,German,Germany,Central North Brabant,2015,130,0.722,,,
Male,German,Germany,Central North Brabant,2016,120,0.75,,,
Male,German,Germany,Central North Brabant,2017,120,0.8,,,
Male,German,Germany,Central North Brabant,2018,120,0.75,,,
Male,German,Germany,North-East North Brabant ,2010,270,0.871,,,
Male,German,Germany,North-East North Brabant ,2011,300,0.857,,,
Male,German,Germany,North-East North Brabant ,2012,320,0.865,,,
Male,German,Germany,North-East North Brabant ,2013,360,0.857,,,
Male,German,Germany,North-East North Brabant ,2014,410,0.872,,,
Male,German,Germany,North-East North Brabant ,2015,410,0.837,,,
Male,German,Germany,North-East North Brabant ,2016,430,0.878,,,
Male,German,Germany,North-East North Brabant ,2017,410,0.854,,,
Male,German,Germany,North-East North Brabant ,2018,420,0.824,,,
Male,German,Germany,NL414,2010,400,0.784,,,
Male,German,Germany,NL414,2011,470,0.783,,,
Male,German,Germany,NL414,2012,490,0.778,,,
Male,German,Germany,NL414,2013,530,0.779,,,
Male,German,Germany,NL414,2014,610,0.782,,,
Male,German,Germany,NL414,2015,640,0.8,,,
Male,German,Germany,NL414,2016,630,0.797,,,
Male,German,Germany,NL414,2017,610,0.792,,,
Male,German,Germany,NL414,2018,620,0.795,,,
Male,German,Germany,North Limburg ,2010,1080,0.643,,,
Male,German,Germany,North Limburg ,2011,1190,0.64,,,
Male,German,Germany,North Limburg ,2012,1290,0.639,,,
Male,German,Germany,North Limburg ,2013,1360,0.63,,,
Male,German,Germany,North Limburg ,2014,1510,0.629,,,
Male,German,Germany,North Limburg ,2015,1510,0.632,,,
Male,German,Germany,North Limburg ,2016,1530,0.64,,,
Male,German,Germany,North Limburg ,2017,1560,0.634,,,
Male,German,Germany,North Limburg ,2018,1680,0.611,,,
Male,German,Germany,Central Limburg ,2010,320,0.711,,,
Male,German,Germany,Central Limburg ,2011,370,0.698,,,
Male,German,Germany,Central Limburg ,2012,410,0.707,,,
Male,German,Germany,Central Limburg ,2013,450,0.692,,,
Male,German,Germany,Central Limburg ,2014,490,0.662,,,
Male,German,Germany,Central Limburg ,2015,500,0.676,,,
Male,German,Germany,Central Limburg ,2016,480,0.686,,,
Male,German,Germany,Central Limburg ,2017,480,0.696,,,
Male,German,Germany,Central Limburg ,2018,530,0.697,,,
Male,German,Germany,South Limburg ,2010,760,0.644,,,
Male,German,Germany,South Limburg ,2011,880,0.638,,,
Male,German,Germany,South Limburg ,2012,980,0.636,,,
Male,German,Germany,South Limburg ,2013,1100,0.632,,,
Male,German,Germany,South Limburg ,2014,1380,0.639,,,
Male,German,Germany,South Limburg ,2015,1320,0.629,,,
Male,German,Germany,South Limburg ,2016,1360,0.627,,,
Male,German,Germany,South Limburg ,2017,1330,0.633,,,
Male,German,Germany,South Limburg ,2018,1380,0.624,,,
Male,Dutch,Belgium,IJmond,2010,20,0.667,,,
Male,Dutch,Belgium,IJmond,2011,20,0.667,,,
Male,Dutch,Belgium,IJmond,2012,20,0.667,,,
Male,Dutch,Belgium,IJmond,2013,20,0.667,,,
Male,Dutch,Belgium,IJmond,2014,20,0.667,,,
Male,Dutch,Belgium,IJmond,2015,30,0.75,,,
Male,Dutch,Belgium,IJmond,2016,30,0.75,,,
Male,Dutch,Belgium,IJmond,2017,20,0.667,,,
Male,Dutch,Belgium,IJmond,2018,20,0.667,,,
Male,Dutch,Belgium,Haarlem agglomeration,2010,30,0.6,,,
Male,Dutch,Belgium,Haarlem agglomeration,2011,20,0.5,,,
Male,Dutch,Belgium,Haarlem agglomeration,2012,20,0.5,,,
Male,Dutch,Belgium,Haarlem agglomeration,2013,20,0.5,,,
Male,Dutch,Belgium,Haarlem agglomeration,2014,30,0.6,,,
Male,Dutch,Belgium,Haarlem agglomeration,2015,40,0.667,,,
Male,Dutch,Belgium,Haarlem agglomeration,2016,40,0.571,,,
Male,Dutch,Belgium,Haarlem agglomeration,2017,30,0.6,,,
Male,Dutch,Belgium,Haarlem agglomeration,2018,40,0.571,,,
Male,Dutch,Belgium,Zaanstreek,2010,30,0.6,,,
Male,Dutch,Belgium,Zaanstreek,2011,30,0.75,,,
Male,Dutch,Belgium,Zaanstreek,2012,30,0.6,,,
Male,Dutch,Belgium,Zaanstreek,2013,40,0.8,,,
Male,Dutch,Belgium,Zaanstreek,2014,40,0.667,,,
Male,Dutch,Belgium,Zaanstreek,2015,30,0.75,,,
Male,Dutch,Belgium,Zaanstreek,2016,40,0.667,,,
Male,Dutch,Belgium,Zaanstreek,2017,30,0.6,,,
Male,Dutch,Belgium,Zaanstreek,2018,30,0.6,,,
Male,Dutch,Belgium,Greater Amsterdam,2010,370,0.597,,,
Male,Dutch,Belgium,Greater Amsterdam,2011,410,0.594,,,
Male,Dutch,Belgium,Greater Amsterdam,2012,440,0.587,,,
Male,Dutch,Belgium,Greater Amsterdam,2013,480,0.593,,,
Male,Dutch,Belgium,Greater Amsterdam,2014,630,0.589,,,
Male,Dutch,Belgium,Greater Amsterdam,2015,620,0.596,,,
Male,Dutch,Belgium,Greater Amsterdam,2016,610,0.604,,,
Male,Dutch,Belgium,Greater Amsterdam,2017,560,0.577,,,
Male,Dutch,Belgium,Greater Amsterdam,2018,490,0.57,,,
Male,Dutch,Belgium,The Gooi and Vechtstreek ,2010,30,0.5,,,
Male,Dutch,Belgium,The Gooi and Vechtstreek ,2011,30,0.5,,,
Male,Dutch,Belgium,The Gooi and Vechtstreek ,2012,30,0.5,,,
Male,Dutch,Belgium,The Gooi and Vechtstreek ,2013,40,0.571,,,
Male,Dutch,Belgium,The Gooi and Vechtstreek ,2014,50,0.5,,,
Male,Dutch,Belgium,The Gooi and Vechtstreek ,2015,60,0.545,,,
Male,Dutch,Belgium,The Gooi and Vechtstreek ,2016,60,0.6,,,
Male,Dutch,Belgium,The Gooi and Vechtstreek ,2017,40,0.5,,,
Male,Dutch,Belgium,The Gooi and Vechtstreek ,2018,40,0.571,,,
Male,Dutch,Belgium,The Hague agglomeration,2010,300,0.638,,,
Male,Dutch,Belgium,The Hague agglomeration,2011,320,0.615,,,
Male,Dutch,Belgium,The Hague agglomeration,2012,350,0.636,,,
Male,Dutch,Belgium,The Hague agglomeration,2013,370,0.638,,,
Male,Dutch,Belgium,The Hague agglomeration,2014,400,0.635,,,
Male,Dutch,Belgium,The Hague agglomeration,2015,400,0.615,,,
Male,Dutch,Belgium,The Hague agglomeration,2016,380,0.594,,,
Male,Dutch,Belgium,The Hague agglomeration,2017,370,0.587,,,
Male,Dutch,Belgium,The Hague agglomeration,2018,270,0.574,,,
Male,Dutch,Belgium,Delft and Westland,2010,40,0.8,,,
Male,Dutch,Belgium,Delft and Westland,2011,40,0.8,,,
Male,Dutch,Belgium,Delft and Westland,2012,40,0.8,,,
Male,Dutch,Belgium,Delft and Westland,2013,40,0.8,,,
Male,Dutch,Belgium,Delft and Westland,2014,60,0.75,,,
Male,Dutch,Belgium,Delft and Westland,2015,50,0.714,,,
Male,Dutch,Belgium,Delft and Westland,2016,50,0.714,,,
Male,Dutch,Belgium,Delft and Westland,2017,50,0.714,,,
Male,Dutch,Belgium,Delft and Westland,2018,50,0.714,,,
Male,Dutch,Belgium,Leiden and Bollenstreek agglomeration,2010,40,0.571,,,
Male,Dutch,Belgium,Leiden and Bollenstreek agglomeration,2011,50,0.556,,,
Male,Dutch,Belgium,Leiden and Bollenstreek agglomeration,2012,50,0.625,,,
Male,Dutch,Belgium,Leiden and Bollenstreek agglomeration,2013,60,0.667,,,
Male,Dutch,Belgium,Leiden and Bollenstreek agglomeration,2014,60,0.667,,,
Male,Dutch,Belgium,Leiden and Bollenstreek agglomeration,2015,60,0.667,,,
Male,Dutch,Belgium,Leiden and Bollenstreek agglomeration,2016,50,0.625,,,
Male,Dutch,Belgium,Leiden and Bollenstreek agglomeration,2017,60,0.6,,,
Male,Dutch,Belgium,Leiden and Bollenstreek agglomeration,2018,50,0.556,,,
Male,Dutch,Belgium,East-South Holland ,2010,50,0.714,,,
Male,Dutch,Belgium,East-South Holland ,2011,60,0.667,,,
Male,Dutch,Belgium,East-South Holland ,2012,60,0.667,,,
Male,Dutch,Belgium,East-South Holland ,2013,60,0.667,,,
Male,Dutch,Belgium,East-South Holland ,2014,70,0.7,,,
Male,Dutch,Belgium,East-South Holland ,2015,60,0.667,,,
Male,Dutch,Belgium,East-South Holland ,2016,70,0.7,,,
Male,Dutch,Belgium,East-South Holland ,2017,70,0.7,,,
Male,Dutch,Belgium,East-South Holland ,2018,40,0.571,,,
Male,Dutch,Belgium,Greater Rhinemond ,2010,480,0.632,,,
Male,Dutch,Belgium,Greater Rhinemond ,2011,540,0.628,,,
Male,Dutch,Belgium,Greater Rhinemond ,2012,580,0.652,,,
Male,Dutch,Belgium,Greater Rhinemond ,2013,590,0.621,,,
Male,Dutch,Belgium,Greater Rhinemond ,2014,710,0.645,,,
Male,Dutch,Belgium,Greater Rhinemond ,2015,670,0.65,,,
Male,Dutch,Belgium,Greater Rhinemond ,2016,680,0.63,,,
Male,Dutch,Belgium,Greater Rhinemond ,2017,650,0.631,,,
Male,Dutch,Belgium,Greater Rhinemond ,2018,570,0.633,,,
Male,Dutch,Belgium,South East Holland ,2010,140,0.737,,,
Male,Dutch,Belgium,South East Holland ,2011,150,0.714,,,
Male,Dutch,Belgium,South East Holland ,2012,160,0.696,,,
Male,Dutch,Belgium,South East Holland ,2013,170,0.708,,,
Male,Dutch,Belgium,South East Holland ,2014,200,0.714,,,
Male,Dutch,Belgium,South East Holland ,2015,180,0.692,,,
Male,Dutch,Belgium,South East Holland ,2016,160,0.696,,,
Male,Dutch,Belgium,South East Holland ,2017,170,0.708,,,
Male,Dutch,Belgium,South East Holland ,2018,180,0.72,,,
Male,Dutch,Belgium,Zeeuwsch-Vlaanderen ,2010,190,0.594,,,
Male,Dutch,Belgium,Zeeuwsch-Vlaanderen ,2011,210,0.6,,,
Male,Dutch,Belgium,Zeeuwsch-Vlaanderen ,2012,220,0.595,,,
Male,Dutch,Belgium,Zeeuwsch-Vlaanderen ,2013,240,0.585,,,
Male,Dutch,Belgium,Zeeuwsch-Vlaanderen ,2014,260,0.578,,,
Male,Dutch,Belgium,Zeeuwsch-Vlaanderen ,2015,280,0.609,,,
Male,Dutch,Belgium,Zeeuwsch-Vlaanderen ,2016,270,0.6,,,
Male,Dutch,Belgium,Zeeuwsch-Vlaanderen ,2017,260,0.605,,,
Male,Dutch,Belgium,Zeeuwsch-Vlaanderen ,2018,240,0.558,,,
Male,Dutch,Belgium,Other Zeeland ,2010,80,0.5,,,
Male,Dutch,Belgium,Other Zeeland ,2011,90,0.5,,,
Male,Dutch,Belgium,Other Zeeland ,2012,90,0.5,,,
Male,Dutch,Belgium,Other Zeeland ,2013,110,0.524,,,
Male,Dutch,Belgium,Other Zeeland ,2014,130,0.565,,,
Male,Dutch,Belgium,Other Zeeland ,2015,130,0.542,,,
Male,Dutch,Belgium,Other Zeeland ,2016,110,0.5,,,
Male,Dutch,Belgium,Other Zeeland ,2017,130,0.52,,,
Male,Dutch,Belgium,Other Zeeland ,2018,110,0.55,,,
Male,Dutch,Belgium,West-North Brabant ,2010,900,0.529,,,
Male,Dutch,Belgium,West-North Brabant ,2011,950,0.528,,,
Male,Dutch,Belgium,West-North Brabant ,2012,940,0.531,,,
Male,Dutch,Belgium,West-North Brabant ,2013,1000,0.538,,,
Male,Dutch,Belgium,West-North Brabant ,2014,1110,0.544,,,
Male,Dutch,Belgium,West-North Brabant ,2015,1060,0.53,,,
Male,Dutch,Belgium,West-North Brabant ,2016,1070,0.535,,,
Male,Dutch,Belgium,West-North Brabant ,2017,1050,0.53,,,
Male,Dutch,Belgium,West-North Brabant ,2018,1010,0.534,,,
Male,Dutch,Belgium,Central North Brabant,2010,620,0.512,,,
Male,Dutch,Belgium,Central North Brabant,2011,670,0.523,,,
Male,Dutch,Belgium,Central North Brabant,2012,680,0.515,,,
Male,Dutch,Belgium,Central North Brabant,2013,710,0.514,,,
Male,Dutch,Belgium,Central North Brabant,2014,750,0.521,,,
Male,Dutch,Belgium,Central North Brabant,2015,740,0.514,,,
Male,Dutch,Belgium,Central North Brabant,2016,730,0.507,,,
Male,Dutch,Belgium,Central North Brabant,2017,720,0.503,,,
Male,Dutch,Belgium,Central North Brabant,2018,710,0.514,,,
Male,Dutch,Belgium,North-East North Brabant ,2010,300,0.625,,,
Male,Dutch,Belgium,North-East North Brabant ,2011,320,0.627,,,
Male,Dutch,Belgium,North-East North Brabant ,2012,330,0.623,,,
Male,Dutch,Belgium,North-East North Brabant ,2013,340,0.618,,,
Male,Dutch,Belgium,North-East North Brabant ,2014,380,0.633,,,
Male,Dutch,Belgium,North-East North Brabant ,2015,380,0.623,,,
Male,Dutch,Belgium,North-East North Brabant ,2016,380,0.633,,,
Male,Dutch,Belgium,North-East North Brabant ,2017,360,0.61,,,
Male,Dutch,Belgium,North-East North Brabant ,2018,350,0.603,,,
Male,Dutch,Belgium,NL414,2010,1780,0.563,,,
Male,Dutch,Belgium,NL414,2011,1870,0.567,,,
Male,Dutch,Belgium,NL414,2012,1920,0.565,,,
Male,Dutch,Belgium,NL414,2013,1980,0.569,,,
Male,Dutch,Belgium,NL414,2014,2090,0.569,,,
Male,Dutch,Belgium,NL414,2015,2030,0.573,,,
Male,Dutch,Belgium,NL414,2016,1990,0.572,,,
Male,Dutch,Belgium,NL414,2017,2030,0.582,,,
Male,Dutch,Belgium,NL414,2018,1980,0.577,,,
Male,Dutch,Belgium,North Limburg ,2010,120,0.571,,,
Male,Dutch,Belgium,North Limburg ,2011,140,0.583,,,
Male,Dutch,Belgium,North Limburg ,2012,140,0.583,,,
Male,Dutch,Belgium,North Limburg ,2013,140,0.583,,,
Male,Dutch,Belgium,North Limburg ,2014,160,0.571,,,
Male,Dutch,Belgium,North Limburg ,2015,180,0.6,,,
Male,Dutch,Belgium,North Limburg ,2016,190,0.613,,,
Male,Dutch,Belgium,North Limburg ,2017,190,0.613,,,
Male,Dutch,Belgium,North Limburg ,2018,160,0.593,,,
Male,Dutch,Belgium,Central Limburg ,2010,450,0.529,,,
Male,Dutch,Belgium,Central Limburg ,2011,470,0.522,,,
Male,Dutch,Belgium,Central Limburg ,2012,470,0.522,,,
Male,Dutch,Belgium,Central Limburg ,2013,490,0.516,,,
Male,Dutch,Belgium,Central Limburg ,2014,530,0.53,,,
Male,Dutch,Belgium,Central Limburg ,2015,510,0.526,,,
Male,Dutch,Belgium,Central Limburg ,2016,520,0.542,,,
Male,Dutch,Belgium,Central Limburg ,2017,530,0.535,,,
Male,Dutch,Belgium,Central Limburg ,2018,510,0.526,,,
Male,Dutch,Belgium,South Limburg ,2010,1730,0.477,,,
Male,Dutch,Belgium,South Limburg ,2011,1820,0.474,,,
Male,Dutch,Belgium,South Limburg ,2012,1860,0.476,,,
Male,Dutch,Belgium,South Limburg ,2013,1940,0.48,,,
Male,Dutch,Belgium,South Limburg ,2014,2110,0.49,,,
Male,Dutch,Belgium,South Limburg ,2015,2070,0.493,,,
Male,Dutch,Belgium,South Limburg ,2016,2070,0.495,,,
Male,Dutch,Belgium,South Limburg ,2017,2130,0.498,,,
Male,Dutch,Belgium,South Limburg ,2018,2030,0.49,,,
Male,Dutch,Germany,IJmond,2010,20,1,,,
Male,Dutch,Germany,IJmond,2011,30,0.75,,,
Male,Dutch,Germany,IJmond,2012,30,0.75,,,
Male,Dutch,Germany,IJmond,2013,30,0.75,,,
Male,Dutch,Germany,IJmond,2014,40,0.8,,,
Male,Dutch,Germany,IJmond,2015,40,0.8,,,
Male,Dutch,Germany,IJmond,2016,30,0.75,,,
Male,Dutch,Germany,IJmond,2017,40,0.8,,,
Male,Dutch,Germany,IJmond,2018,30,0.75,,,
Male,Dutch,Germany,Haarlem agglomeration,2010,20,0.5,,,
Male,Dutch,Germany,Haarlem agglomeration,2011,20,0.5,,,
Male,Dutch,Germany,Haarlem agglomeration,2012,20,0.5,,,
Male,Dutch,Germany,Haarlem agglomeration,2013,30,0.6,,,
Male,Dutch,Germany,Haarlem agglomeration,2014,30,0.6,,,
Male,Dutch,Germany,Haarlem agglomeration,2015,20,0.5,,,
Male,Dutch,Germany,Haarlem agglomeration,2016,30,0.5,,,
Male,Dutch,Germany,Haarlem agglomeration,2017,30,0.6,,,
Male,Dutch,Germany,Haarlem agglomeration,2018,30,0.6,,,
Male,Dutch,Germany,Zaanstreek,2010,20,1,,,
Male,Dutch,Germany,Zaanstreek,2011,30,0.75,,,
Male,Dutch,Germany,Zaanstreek,2012,30,1,,,
Male,Dutch,Germany,Zaanstreek,2013,30,1,,,
Male,Dutch,Germany,Zaanstreek,2014,40,0.8,,,
Male,Dutch,Germany,Zaanstreek,2015,30,0.75,,,
Male,Dutch,Germany,Zaanstreek,2016,30,0.75,,,
Male,Dutch,Germany,Zaanstreek,2017,30,0.75,,,
Male,Dutch,Germany,Zaanstreek,2018,20,0.5,,,
Male,Dutch,Germany,Greater Amsterdam,2010,320,0.667,,,
Male,Dutch,Germany,Greater Amsterdam,2011,360,0.655,,,
Male,Dutch,Germany,Greater Amsterdam,2012,370,0.661,,,
Male,Dutch,Germany,Greater Amsterdam,2013,420,0.667,,,
Male,Dutch,Germany,Greater Amsterdam,2014,580,0.667,,,
Male,Dutch,Germany,Greater Amsterdam,2015,550,0.655,,,
Male,Dutch,Germany,Greater Amsterdam,2016,540,0.659,,,
Male,Dutch,Germany,Greater Amsterdam,2017,580,0.652,,,
Male,Dutch,Germany,Greater Amsterdam,2018,450,0.652,,,
Male,Dutch,Germany,The Gooi and Vechtstreek ,2010,40,0.8,,,
Male,Dutch,Germany,The Gooi and Vechtstreek ,2011,40,0.8,,,
Male,Dutch,Germany,The Gooi and Vechtstreek ,2012,40,0.8,,,
Male,Dutch,Germany,The Gooi and Vechtstreek ,2013,40,0.8,,,
Male,Dutch,Germany,The Gooi and Vechtstreek ,2014,50,0.714,,,
Male,Dutch,Germany,The Gooi and Vechtstreek ,2015,60,0.667,,,
Male,Dutch,Germany,The Gooi and Vechtstreek ,2016,60,0.75,,,
Male,Dutch,Germany,The Gooi and Vechtstreek ,2017,50,0.714,,,
Male,Dutch,Germany,The Gooi and Vechtstreek ,2018,50,0.714,,,
Male,Dutch,Germany,The Hague agglomeration,2010,200,0.69,,,
Male,Dutch,Germany,The Hague agglomeration,2011,220,0.688,,,
Male,Dutch,Germany,The Hague agglomeration,2012,230,0.697,,,
Male,Dutch,Germany,The Hague agglomeration,2013,240,0.706,,,
Male,Dutch,Germany,The Hague agglomeration,2014,290,0.69,,,
Male,Dutch,Germany,The Hague agglomeration,2015,290,0.659,,,
Male,Dutch,Germany,The Hague agglomeration,2016,280,0.683,,,
Male,Dutch,Germany,The Hague agglomeration,2017,260,0.684,,,
Male,Dutch,Germany,The Hague agglomeration,2018,220,0.647,,,
Male,Dutch,Germany,Delft and Westland,2010,30,0.75,,,
Male,Dutch,Germany,Delft and Westland,2011,30,0.75,,,
Male,Dutch,Germany,Delft and Westland,2012,40,0.667,,,
Male,Dutch,Germany,Delft and Westland,2013,40,0.667,,,
Male,Dutch,Germany,Delft and Westland,2014,50,0.714,,,
Male,Dutch,Germany,Delft and Westland,2015,50,0.714,,,
Male,Dutch,Germany,Delft and Westland,2016,50,0.833,,,
Male,Dutch,Germany,Delft and Westland,2017,50,0.833,,,
Male,Dutch,Germany,Delft and Westland,2018,50,0.833,,,
Male,Dutch,Germany,Leiden and Bollenstreek agglomeration,2010,50,0.833,,,
Male,Dutch,Germany,Leiden and Bollenstreek agglomeration,2011,60,0.857,,,
Male,Dutch,Germany,Leiden and Bollenstreek agglomeration,2012,50,0.833,,,
Male,Dutch,Germany,Leiden and Bollenstreek agglomeration,2013,50,0.714,,,
Male,Dutch,Germany,Leiden and Bollenstreek agglomeration,2014,60,0.75,,,
Male,Dutch,Germany,Leiden and Bollenstreek agglomeration,2015,70,0.778,,,
Male,Dutch,Germany,Leiden and Bollenstreek agglomeration,2016,60,0.75,,,
Male,Dutch,Germany,Leiden and Bollenstreek agglomeration,2017,60,0.75,,,
Male,Dutch,Germany,Leiden and Bollenstreek agglomeration,2018,50,0.714,,,
Male,Dutch,Germany,East-South Holland ,2010,40,0.667,,,
Male,Dutch,Germany,East-South Holland ,2011,50,0.714,,,
Male,Dutch,Germany,East-South Holland ,2012,50,0.714,,,
Male,Dutch,Germany,East-South Holland ,2013,50,0.714,,,
Male,Dutch,Germany,East-South Holland ,2014,60,0.75,,,
Male,Dutch,Germany,East-South Holland ,2015,50,0.625,,,
Male,Dutch,Germany,East-South Holland ,2016,60,0.75,,,
Male,Dutch,Germany,East-South Holland ,2017,50,0.714,,,
Male,Dutch,Germany,East-South Holland ,2018,30,0.6,,,
Male,Dutch,Germany,Greater Rhinemond ,2010,210,0.677,,,
Male,Dutch,Germany,Greater Rhinemond ,2011,240,0.706,,,
Male,Dutch,Germany,Greater Rhinemond ,2012,260,0.722,,,
Male,Dutch,Germany,Greater Rhinemond ,2013,280,0.7,,,
Male,Dutch,Germany,Greater Rhinemond ,2014,340,0.694,,,
Male,Dutch,Germany,Greater Rhinemond ,2015,310,0.689,,,
Male,Dutch,Germany,Greater Rhinemond ,2016,350,0.729,,,
Male,Dutch,Germany,Greater Rhinemond ,2017,280,0.7,,,
Male,Dutch,Germany,Greater Rhinemond ,2018,280,0.7,,,
Male,Dutch,Germany,South East Holland ,2010,70,0.778,,,
Male,Dutch,Germany,South East Holland ,2011,70,0.778,,,
Male,Dutch,Germany,South East Holland ,2012,70,0.778,,,
Male,Dutch,Germany,South East Holland ,2013,70,0.778,,,
Male,Dutch,Germany,South East Holland ,2014,90,0.75,,,
Male,Dutch,Germany,South East Holland ,2015,80,0.8,,,
Male,Dutch,Germany,South East Holland ,2016,90,0.818,,,
